ZE2020,year,energy_electricity_conso_nonres,energy_gas_conso_nonres,energy_electricity_pdl_nonres,energy_gas_pdl_nonres
5303,2019,429432.060069175,236470.27750999999,7778.0,325.0
5304,2019,298804.00227297,268171.87475,7608.0,586.0
5305,2019,351300.1228245125,320948.74307,6420.0,592.0
5306,2019,199571.94815654744,214767.31579,4614.0,398.0
5307,2019,485644.73757973994,194482.11555000002,6572.0,220.0
5308,2019,313631.61181109736,664089.42506,9633.0,870.0
5309,2019,668069.0153389819,551187.1831,17621.0,2023.0
5310,2019,458654.6450122427,669377.90833,10555.0,839.0
5311,2019,428052.04566803185,224343.96226,5827.0,276.0
5312,2019,889409.0466941402,701811.27166,10372.0,811.0
5313,2019,1010282.125804781,648487.38466,23910.0,2141.0
5314,2019,367959.9289834881,425029.04389000003,4135.0,328.0
5315,2019,2262668.369598244,2113935.90372,53110.0,4851.0
5316,2019,604133.124484509,595611.82655,13899.0,1663.0
5317,2019,456686.9501339988,330367.83564,14439.0,1541.0
5318,2019,669947.2468071355,342407.16198,19696.0,1547.0
5319,2019,680049.393496266,444085.74227,6712.0,564.0
7501,2019,502506.8451535634,395716.4650564,12107.0,1417.0
7502,2019,850085.020987891,805543.08086,18401.0,2305.0
7503,2019,1352917.8960990452,547866.2735118,39397.0,2892.0
7504,2019,355427.1225760287,605172.30232,9045.0,967.0
7505,2019,3818282.487650856,2889520.1740328,90833.0,9033.0
7506,2019,301311.7879276979,138416.36209,2513.0,739.0
7507,2019,518908.15941892756,1150736.87265,11261.0,1392.0
7508,2019,431715.9230970014,235615.74099,6000.0,679.0
7509,2019,688193.8738277087,933796.4943400001,12211.0,1153.0
7510,2019,876343.9227052355,658934.04625,15952.0,850.0
7511,2019,279835.25176192593,187066.53977,13149.0,898.0
7512,2019,701676.1908877044,510273.80062,21573.0,1800.0
7513,2019,788521.3317447085,475913.997485,15393.0,1097.0
7514,2019,310423.7372497018,172049.78532619998,7196.0,1184.0
7515,2019,204175.10279417786,35082.0,6151.0,333.0
7516,2019,465613.89390090504,630735.1485954,10458.0,1275.0
7517,2019,857945.3370405097,761759.9075,25065.0,3116.0
7518,2019,379936.0619242019,330944.5048462,9354.0,760.0
7519,2019,614345.2657489191,231669.93931339998,11922.0,878.0
7520,2019,690865.6869573228,541028.99342,7330.0,1417.0
7521,2019,267210.39471594384,118745.9416106,8164.0,442.0
7522,2019,1415718.5737137368,1231607.0286308,27243.0,2959.0
7523,2019,610005.9472198756,563286.74955,16879.0,1905.0
7524,2019,943766.9921947094,640162.92944,24472.0,2297.0
7525,2019,187330.26773086988,118268.33167,6504.0,683.0
7526,2019,339354.6254401837,71048.02126,14286.0,694.0
7527,2019,480395.12973315106,1298749.53556,9008.0,712.0
7528,2019,292369.7244362609,160053.18577,11721.0,845.0
7529,2019,181725.52433326293,42799.51887,6657.0,421.0
7530,2019,373911.7024982019,225530.80941,3583.0,402.0
7531,2019,240290.96128220012,81108.09036,8493.0,440.0
7532,2019,307696.32705744833,352501.8486452,7825.0,650.0
7601,2019,252237.38168828996,79218.25942,9738.0,433.0
7602,2019,647287.0998836173,833725.2910572,17512.0,1249.0
7603,2019,427618.7694965653,397004.27749999997,15066.0,1021.0
7604,2019,473638.2056822589,175012.0948294,16277.0,990.0
7605,2019,812790.904079892,330451.82641000004,4995.0,334.0
7606,2019,635186.8700884078,425435.22138,18639.0,986.0
7607,2019,204124.0279849318,70146.81041,7974.0,512.0
7608,2019,519262.5143683271,628744.8432376,15069.0,1422.0
7609,2019,241066.0154858711,111053.9196014,6453.0,367.0
7610,2019,508121.05395659903,274085.2808342,13401.0,990.0
7611,2019,357165.1054973674,188717.31127,9791.0,864.0
7612,2019,454573.43354238593,266989.2194892,12606.0,912.0
7613,2019,278136.61212503345,,11443.0,
7614,2019,212317.49259238766,93467.43456,8310.0,565.0
7615,2019,535690.0883465236,263154.3481602,13884.0,1015.0
7616,2019,1939951.9008812683,788009.32186,61892.0,3666.0
7617,2019,500980.42741317285,158250.23723,14073.0,667.0
7618,2019,1078349.4760949754,735780.02017,27487.0,2105.0
7619,2019,239559.73258272262,,5721.0,
7620,2019,1308380.6758001663,417812.3136334,43245.0,1555.0
7621,2019,498316.48323071277,295420.5017106,19301.0,1194.0
7622,2019,421948.5260793564,601402.9771106,13707.0,1112.0
7623,2019,300296.11788295704,114954.48983,10024.0,616.0
7624,2019,947514.509842511,966324.0913586,25252.0,2649.0
7625,2019,3881662.795841075,2221751.6867916,96036.0,8512.0
8401,2019,1130994.067673896,843799.42353,23639.0,2699.0
8402,2019,398524.29557736986,364000.65983,11837.0,616.0
8403,2019,241914.26532488462,151449.64286,9130.0,889.0
8404,2019,147282.43019665524,64054.28866,4575.0,251.0
8405,2019,1341885.4410996346,1110432.70592,20912.0,2408.0
8406,2019,1055272.110319545,630990.72226,15716.0,1891.0
8407,2019,1006300.424660051,1046547.79122,23507.0,2629.0
8408,2019,1769407.071904928,1759325.29329,39835.0,5105.0
8409,2019,4322678.664437925,2531399.9209,56203.0,6174.0
8410,2019,539868.8999172346,486294.77432,8557.0,789.0
8411,2019,2853961.16830201,424312.03031,8442.0,139.0
8412,2019,258340.7793322823,194882.03032,7512.0,992.0
8413,2019,2258683.773645204,362096.62436,27407.0,542.0
8414,2019,643399.6966847238,272630.50971,8768.0,900.0
8415,2019,591921.0001957904,305162.07881,13577.0,1058.0
8416,2019,1806285.3991178405,682700.71803,28849.0,2582.0
8417,2019,414703.08194392757,574231.95152,8466.0,882.0
8418,2019,446246.6989234893,205493.43871,10319.0,708.0
8419,2019,368098.1038016572,315479.46536,14937.0,1065.0
8420,2019,605640.4959528133,160261.01233,8222.0,588.0
8421,2019,5668623.89610818,7354723.78848,92606.0,10704.0
8422,2019,447402.9976544753,198333.17717,8630.0,608.0
8423,2019,557537.6182652649,766616.57059,10569.0,1463.0
8424,2019,365084.2461039619,255324.59178999998,9241.0,971.0
8425,2019,494099.3545203343,183985.5203,5113.0,657.0
8426,2019,484605.5799172432,601453.61148,10455.0,1803.0
8427,2019,344105.69220061245,201805.16762999998,7641.0,939.0
8428,2019,2022432.2615863453,3052971.70299,40914.0,6923.0
8429,2019,123822.88895024311,,6731.0,
8430,2019,203904.08468285392,223389.65576,4755.0,792.0
8431,2019,1150304.5107447717,835948.33393,24379.0,2910.0
8432,2019,528631.8924731858,2744305.145,13841.0,1603.0
8433,2019,1606695.9213083223,4011547.84071,18430.0,2025.0
8434,2019,681271.0310517092,489852.09838,14299.0,1792.0
8435,2019,591943.9330012645,532509.44939,15160.0,1290.0
9301,2019,1486303.8874248285,1892299.9658300001,36123.0,1751.0
9302,2019,223346.02827662177,,5901.0,
9303,2019,252613.17869188258,40606.02567,8366.0,222.0
9304,2019,1591373.366064286,746608.37089,46579.0,2909.0
9305,2019,239669.42343117102,389626.2939,6728.0,464.0
9306,2019,549874.3789921539,372627.44856,10800.0,625.0
9307,2019,396239.0481590802,203890.61951,9825.0,390.0
9308,2019,265940.70730342704,81132.94293,8450.0,349.0
9309,2019,384900.1280709309,170220.11236,13378.0,523.0
9310,2019,342740.6260289353,105656.13851,12926.0,641.0
9311,2019,355997.8897600345,155049.41692000002,8264.0,281.0
9312,2019,1624694.5516118074,641016.57287,27419.0,1280.0
9313,2019,5552407.729413424,27366472.71768,22715.0,1220.0
9314,2019,215295.72314808617,66250.3937,9489.0,489.0
9315,2019,1890396.5667230182,886509.87431,59682.0,4350.0
9316,2019,425185.21768360527,281944.01945,5463.0,361.0
9317,2019,332775.5519102454,,11781.0,
9318,2019,1415327.8392013228,582668.31584,55660.0,2646.0
9401,2019,300609.364,,12126.0,
9402,2019,270561.808,,12453.0,
9403,2019,79051.528,,3917.0,
9404,2019,37047.052,,1744.0,
9405,2019,59900.968,,2117.0,
9406,2019,120532.097,,5183.0,
9407,2019,42148.789,,1999.0,
0051,2020,389066.3831378077,461388.5617,9393.0,1296.0
0052,2020,656420.3238592525,485880.77081,12448.0,985.0
0053,2020,1010734.8631582495,795818.5161,24137.0,1841.0
0054,2020,1043237.3153733021,1301014.19381,15732.0,2017.0
0055,2020,741007.9462174552,169669.36575,5672.0,411.0
0056,2020,240662.49020680683,123289.81401,7316.0,495.0
0057,2020,337165.8432097229,251938.71167,6134.0,762.0
0058,2020,512574.8534158589,810312.36937,5641.0,965.0
0059,2020,652753.4828293134,649839.97567,13736.0,2316.0
0060,2020,544378.5146110938,516600.10060999996,13354.0,1853.0
0061,2020,293632.0703140284,254891.40698,5218.0,540.0
0062,2020,321796.7684199255,263951.14145,5597.0,279.0
0063,2020,333299.25678528333,135129.18586,12171.0,366.0
0064,2020,151823.1925476021,30226.88092,6173.0,249.0
0101,2020,22624.717,,977.0,
0102,2020,80648.103,,3289.0,
0103,2020,15074.991,,861.0,
0104,2020,533148.9349999999,,18024.0,
0105,2020,100643.927,,4394.0,
0201,2020,77689.275,,2822.0,
0202,2020,461815.774,,12166.0,
0203,2020,21799.532,,874.0,
0204,2020,32867.871,,1417.0,
0205,2020,59072.198,,2592.0,
0206,2020,104396.049,,4411.0,
0301,2020,279195.301,,7193.0,
0302,2020,47785.366,,1682.0,
0303,2020,174598.067,,1532.0,
0401,2020,148399.982,,5269.0,
0402,2020,434261.136,,11819.0,
0403,2020,386169.233,,13032.0,
0404,2020,477525.694,,14915.0,
0601,2020,157866.42179999998,,6122.0,
1101,2020,1382023.5960380537,1378332.0375,30460.0,4468.0
1102,2020,129989.39841202383,69846.982,4190.0,518.0
1103,2020,277901.8667049262,240151.61189,5708.0,1107.0
1104,2020,1906743.7380642134,1430231.14259,28796.0,4616.0
1105,2020,988112.9288804668,1907493.10926,12530.0,2186.0
1106,2020,1576012.1513237522,1060046.0819,26775.0,3979.0
1107,2020,579620.1224551261,724468.14692,11263.0,1794.0
1108,2020,993957.1188042378,4299374.48002,11515.0,1825.0
1109,2020,13294606.824907122,14193096.82339,274233.0,35762.0
1110,2020,140350.47169185258,97221.85526,3842.0,474.0
1111,2020,198106.14840745553,116267.98068,4564.0,600.0
1112,2020,2387848.572800861,2321406.16959,42189.0,6844.0
1113,2020,2179155.3787437365,1679223.77666,30369.0,4456.0
1114,2020,2683165.0422392893,2187785.82259,43743.0,6439.0
1115,2020,1985670.7614628673,1949889.48316,37296.0,5123.0
2401,2020,620581.5918054513,378338.3599,13402.0,1814.0
2402,2020,647640.0859807756,436335.94844,15732.0,2158.0
2403,2020,895114.3056442803,624043.59019,15103.0,1890.0
2404,2020,221779.71648336903,97651.47843,5277.0,550.0
2405,2020,732691.1848529149,754882.55223,16797.0,1970.0
2406,2020,143855.10602242412,178580.05573,3935.0,364.0
2407,2020,515709.6591717284,1157185.82859,6650.0,837.0
2408,2020,150178.22485763297,515435.33118,5091.0,442.0
2409,2020,457881.8148810701,538148.55742,8986.0,1073.0
2410,2020,1573805.1817939945,1964491.20311,31357.0,4262.0
2411,2020,369152.69156507833,389890.0797,5222.0,455.0
2412,2020,307901.21403384436,195852.21029,7356.0,915.0
2413,2020,1555670.7856882685,1296929.83943,38550.0,5478.0
2414,2020,217474.04824105251,123793.20054,5273.0,619.0
2415,2020,138390.79804134733,105154.68156,3500.0,527.0
2701,2020,187881.71483031847,110473.35163,4129.0,602.0
2702,2020,708855.5760048594,508083.78434,15066.0,2285.0
2703,2020,208683.81611548195,51517.411120000004,5818.0,255.0
2704,2020,378286.00723910984,261638.82572999998,7727.0,1874.0
2705,2020,602993.9795361756,696090.48773,12626.0,2308.0
2706,2020,982335.2943566412,790198.24559,24204.0,3217.0
2707,2020,718633.9649785819,1254981.14442,12965.0,2211.0
2708,2020,360998.44954437285,465912.04553,7498.0,1323.0
2709,2020,257114.36989596038,231118.28646,5750.0,612.0
2710,2020,485107.2357462777,580851.2483,7257.0,1572.0
2711,2020,1316331.2720865062,1215221.76755,30392.0,4638.0
2712,2020,1095707.9165983812,2531337.12644,5936.0,901.0
2713,2020,637753.5115163992,529751.88658,13888.0,1901.0
2714,2020,608512.2942029305,860832.89721,11852.0,2004.0
2715,2020,375143.83827905636,188143.85795,11152.0,840.0
2716,2020,223799.82136756263,98648.25624999999,5364.0,540.0
2717,2020,486327.1340319709,277241.15988,7107.0,1189.0
2718,2020,440070.05543575005,383566.91274999996,8034.0,1235.0
2801,2020,143643.25050492966,123435.97568,3464.0,332.0
2802,2020,386788.9614548841,372125.49296999996,8611.0,742.0
2803,2020,230984.90334832194,176916.50688,4821.0,635.0
2804,2020,1577540.9464007223,1230019.21703,40581.0,5029.0
2805,2020,1123633.4180860128,379320.89923,13931.0,1345.0
2806,2020,203177.79985554307,120885.72005,5580.0,510.0
2807,2020,568236.4465859248,748455.20826,10920.0,1254.0
2808,2020,599920.3348515306,609988.61591,11569.0,1920.0
2809,2020,414957.6221485107,348613.41237,7495.0,793.0
2810,2020,139149.7429314675,169829.5786,4729.0,558.0
2811,2020,381036.22911227157,313574.3332,10480.0,1341.0
2812,2020,248085.8494701432,121870.72091,3516.0,291.0
2813,2020,2619213.777869152,14104876.5429,22841.0,3337.0
2814,2020,251903.05971513139,329900.52623,5677.0,803.0
2815,2020,2898043.141863641,6471241.97987,44741.0,7424.0
2816,2020,428098.30232033675,589355.07767,7917.0,942.0
2817,2020,416593.13734462264,917084.28303,7880.0,1232.0
2818,2020,168300.9873362467,142680.40118,3456.0,311.0
2819,2020,1391372.5676379625,7822542.33194,7036.0,868.0
3201,2020,272531.06719536736,177528.7175,7597.0,878.0
3202,2020,1558779.9995924965,2417100.64156,24889.0,4351.0
3203,2020,688216.9961719885,1084667.92412,11745.0,2033.0
3204,2020,456798.5653680096,497094.02049,10547.0,1577.0
3205,2020,1239857.9114013796,4452035.81792,13280.0,2695.0
3206,2020,624137.9892272931,1184938.0461499998,11294.0,1792.0
3207,2020,913528.5837711857,528400.27434,8228.0,1515.0
3208,2020,533550.2603642886,579502.53933,9056.0,2194.0
3209,2020,346742.90431462193,254733.97363,4357.0,605.0
3210,2020,958070.5779252754,1630588.6822199998,12340.0,1944.0
3211,2020,920682.7496150695,1251562.71859,15366.0,2676.0
3212,2020,1361610.7193182397,1079586.0061599999,10562.0,2648.0
3213,2020,6902247.137094147,7449540.70643,16441.0,2856.0
3214,2020,287784.5351916812,288863.10175,6205.0,852.0
3215,2020,1316269.2268711333,1543062.82295,16307.0,3938.0
3216,2020,2914332.0501439027,3628783.16336,59268.0,9973.0
3217,2020,945394.1793706645,5780654.10432,14347.0,3058.0
3218,2020,1145785.586325898,1338778.02459,19706.0,4057.0
3219,2020,1167787.6888207113,2855244.95321,10459.0,1707.0
3220,2020,1077317.828869036,3809986.11161,14893.0,3010.0
3221,2020,586207.1526722879,1321485.4797,9347.0,1477.0
3222,2020,1479583.1333801926,6341883.2236,18846.0,4282.0
4401,2020,325002.29426635016,361895.04731,5766.0,908.0
4402,2020,576789.7758573461,574372.89624,8077.0,1095.0
4403,2020,694360.0927523441,802999.93661,11934.0,2434.0
4404,2020,538885.6268906717,319538.27498,11097.0,1383.0
4405,2020,1179265.4236669312,1503181.54817,18472.0,3260.0
4406,2020,399156.89782950236,607390.66839,8792.0,1384.0
4407,2020,1727529.8177899462,1337818.08256,14646.0,2514.0
4408,2020,260060.4377756538,773307.34708,6555.0,1247.0
4409,2020,1204274.837,1343854.04034,21926.0,2931.0
4410,2020,1837434.3013852988,1571098.46214,33018.0,5418.0
4411,2020,2030411.8815261743,9119053.37205,32219.0,6357.0
4412,2020,2773139.405700651,10832503.080839999,41537.0,6676.0
4413,2020,1406128.466590233,3046880.29941,26798.0,3608.0
4414,2020,307966.22183699545,275050.56401000003,6895.0,1190.0
4415,2020,516108.08960388834,1321275.53385,6383.0,834.0
4416,2020,821594.5418175339,4565149.8503,7748.0,1589.0
4417,2020,312392.12852939835,736620.55886,6353.0,1329.0
4418,2020,340519.4206312157,383539.30661,6336.0,845.0
4419,2020,526502.1092883317,392314.59131,9359.0,1292.0
4420,2020,531150.011538922,650157.56658,7911.0,1541.0
4421,2020,625400.8248936214,509147.69117,7479.0,1114.0
4422,2020,641218.345448041,1242493.53077,7659.0,1276.0
4423,2020,3041050.442668828,3697461.74598,76615.0,11470.0
4424,2020,1303083.2056263364,2192667.9673,20950.0,3850.0
4425,2020,865175.6592598011,1497036.07651,20171.0,3134.0
4426,2020,363197.15276517405,882296.57072,6129.0,853.0
4427,2020,691007.4745815947,789945.87854,8498.0,1170.0
5201,2020,375226.1628005658,422042.30891,6591.0,406.0
5202,2020,1123533.5929897977,789075.64222,29459.0,3974.0
5203,2020,405219.0161517191,392869.33763,13922.0,948.0
5204,2020,201597.8258555241,244940.86279,3602.0,420.0
5205,2020,212368.99482487023,187894.90082,3827.0,343.0
5206,2020,890762.1636249701,698294.10219,12446.0,1632.0
5207,2020,442985.8150010202,475418.22763,10286.0,681.0
5208,2020,396608.28210607753,187627.29106,4919.0,667.0
5209,2020,226506.3020540613,303420.22455,4429.0,596.0
5210,2020,513294.9420483286,438850.18956,11697.0,1494.0
5211,2020,823619.1619503282,391077.35886,12597.0,1409.0
5212,2020,1219128.7454374142,1020614.8725299999,22369.0,3496.0
5213,2020,853405.9488084111,596958.08459,9746.0,1042.0
5214,2020,258438.5977631984,135607.79434999998,8466.0,849.0
5215,2020,426224.8694671037,526834.09136,7064.0,598.0
5216,2020,2668286.174936179,3097011.7371,66938.0,8563.0
5217,2020,225175.39081525273,112834.59287,5638.0,493.0
5218,2020,434486.0260266876,218178.57062,4138.0,420.0
5219,2020,1461771.5121079928,5834324.26953,21332.0,2739.0
5220,2020,343895.99235069513,151351.53342,8172.0,698.0
5221,2020,212846.3505088525,88260.42608,4339.0,313.0
5301,2020,226194.10623016194,121932.63776,9142.0,953.0
5302,2020,1178930.4462238778,1890784.90637,29427.0,2455.0
5303,2020,426057.7433174152,229329.50015,7564.0,347.0
5304,2020,284284.6688119918,256331.09998,7493.0,644.0
5305,2020,335118.4374218572,312374.90917,6259.0,626.0
5306,2020,194038.7122920681,215869.47852,4510.0,428.0
5307,2020,484361.9479734909,190820.56878,6495.0,237.0
5308,2020,301824.85062871233,719934.97707,9428.0,915.0
5309,2020,642971.1124635942,533772.5084,17294.0,2282.0
5310,2020,450730.7566207465,669568.00465,10332.0,971.0
5311,2020,418004.3669008629,203938.43746,5744.0,303.0
5312,2020,886098.5004341732,676194.98411,10076.0,877.0
5313,2020,956378.9711102607,615483.95054,23362.0,2385.0
5314,2020,365584.68470348755,418545.93952,3959.0,338.0
5315,2020,2089106.9320198707,1956315.81049,52362.0,5363.0
5316,2020,581630.8997370332,581320.7498,13661.0,1768.0
5317,2020,427346.7309665623,316544.9619,14265.0,1679.0
5318,2020,623607.7261430772,333722.53163,19533.0,1813.0
5319,2020,660834.1553203827,445698.90327,6491.0,626.0
7501,2020,478361.0994191216,385459.0989718,11799.0,1517.0
7502,2020,790237.4611218981,736066.9980199999,18415.0,2488.0
7503,2020,1257293.288197596,504333.0869986,39321.0,3396.0
7504,2020,344727.558235307,590726.52117,8991.0,1033.0
7505,2020,3567612.376557041,2724947.554663,90243.0,9167.0
7506,2020,373342.19338795234,128714.65984000001,9142.0,810.0
7507,2020,459901.6069566291,931024.6217199999,11076.0,1510.0
7508,2020,362676.71506344166,212983.34664,5872.0,712.0
7509,2020,641787.3381542856,872668.6656,12300.0,1250.0
7510,2020,820332.3202187441,648610.6281580001,15543.0,1015.0
7511,2020,258869.8407402333,162713.89818,12794.0,1026.0
7512,2020,658214.7631249846,506028.29839,21564.0,1981.0
7513,2020,736045.6544708731,450563.0734654,15333.0,1276.0
7514,2020,274418.9528943251,159687.5112558,7318.0,1077.0
7515,2020,192746.88846733162,37849.0,6053.0,315.0
7516,2020,437614.2913825415,512807.4279134,10459.0,1376.0
7517,2020,822897.0423690712,684834.44869,24577.0,3445.0
7518,2020,363059.94952798914,333677.8301466,9065.0,784.0
7519,2020,617413.6132688879,231579.2758174,12461.0,1096.0
7520,2020,776409.1658244624,445437.61994999996,15476.0,1515.0
7521,2020,290154.76603863586,104704.3820538,7929.0,469.0
7522,2020,1335474.3823206373,1178071.7099564,26501.0,3210.0
7523,2020,583362.1580229823,538167.62428,16745.0,2033.0
7524,2020,888029.5609272716,620079.87734,24840.0,2414.0
7525,2020,172210.90323321326,104703.8951,6444.0,735.0
7526,2020,307371.17372768436,61038.81143,14184.0,754.0
7527,2020,491400.28650593344,1164672.0575,8954.0,771.0
7528,2020,282344.488217819,158795.03356,11763.0,927.0
7529,2020,164873.49821927748,36008.21271,6596.0,462.0
7530,2020,376279.8006054046,211686.70493,5676.0,432.0
7531,2020,225768.0986015732,77566.31537,8359.0,480.0
7532,2020,299132.65756667283,362449.5659014,7524.0,687.0
7601,2020,220934.92694174097,71270.71119,9683.0,473.0
7602,2020,650442.8840770969,807661.5096704001,18629.0,1449.0
7603,2020,397098.63555558695,350874.3799,14912.0,1075.0
7604,2020,465654.66684482526,157110.5273806,15579.0,1039.0
7605,2020,665136.7146515484,318042.14242,4908.0,372.0
7606,2020,588707.9189165402,417070.88435,18239.0,1062.0
7607,2020,190958.04135272847,63913.40415,7845.0,567.0
7608,2020,499737.8480762826,614433.2915994,15165.0,1516.0
7609,2020,238394.0789642142,100504.5045632,6251.0,406.0
7610,2020,495108.78125916224,244034.2690378,13222.0,1037.0
7611,2020,322543.8691419484,167167.42517,9446.0,939.0
7612,2020,411784.1985627618,225482.9780896,12288.0,967.0
7613,2020,261261.0475708573,,11290.0,
7614,2020,200444.40858351256,78319.39184,8099.0,619.0
7615,2020,514427.38146409474,258013.5392868,13438.0,1097.0
7616,2020,1812648.3022712332,756671.98427,63712.0,3956.0
7617,2020,470448.2803962063,150483.03309,14189.0,686.0
7618,2020,1013740.1683222317,701237.24816,27204.0,2197.0
7619,2020,227013.35934894008,,5632.0,
7620,2020,1207754.035641257,380277.7294302,43288.0,1663.0
7621,2020,465383.3789634318,286775.6620148,18637.0,1356.0
7622,2020,393556.4483291815,563220.194862,13737.0,1202.0
7623,2020,277771.22025946894,116389.60969,9969.0,656.0
7624,2020,755227.7601032311,887569.812987,24271.0,2710.0
7625,2020,3625827.5659208577,1966957.903531,95810.0,9781.0
8401,2020,985737.7775165751,774731.90224,23636.0,3046.0
8402,2020,376819.6632986411,365957.39383,11820.0,664.0
8403,2020,225744.15273146503,135513.29847,9026.0,958.0
8404,2020,148687.60008594015,57053.73793,4531.0,280.0
8405,2020,1279964.0881048925,1102807.12882,20582.0,2602.0
8406,2020,994321.9919988827,570611.50882,15632.0,1978.0
8407,2020,942140.9245443728,1013960.09723,23695.0,2889.0
8408,2020,1609147.4406245146,1574541.49693,39374.0,5642.0
8409,2020,4068244.9665421057,2332976.32488,54592.0,5586.0
8410,2020,453059.30325888644,413307.64557,8538.0,853.0
8411,2020,2681813.1918110056,400109.56286,9179.0,140.0
8412,2020,244645.05328679626,172643.38257,7293.0,1044.0
8413,2020,1718407.3872566991,329528.09539,28931.0,560.0
8414,2020,586188.4692546453,251624.00057,8697.0,941.0
8415,2020,539864.5967679704,283078.74916,13588.0,1180.0
8416,2020,1547289.1708377358,661573.72509,28783.0,3059.0
8417,2020,384230.9768078581,518054.27326,8394.0,951.0
8418,2020,374955.62174747733,195019.25786,10292.0,792.0
8419,2020,348953.9408180362,285827.72053,14602.0,1207.0
8420,2020,596055.9746461277,154918.02984,8057.0,645.0
8421,2020,5234681.495735528,6513679.0419499995,92781.0,12212.0
8422,2020,410732.64211385214,193901.38405999998,8575.0,661.0
8423,2020,489512.302729464,706273.85347,10587.0,1590.0
8424,2020,341601.30207176844,239151.56988,9135.0,1039.0
8425,2020,447047.0625454215,185649.33568,4999.0,767.0
8426,2020,452667.6006439844,558844.45525,10134.0,1949.0
8427,2020,329662.8113326005,178044.91167,7498.0,1002.0
8428,2020,1874420.1136252638,2765421.30198,39967.0,7525.0
8429,2020,117896.74139083785,,6641.0,
8430,2020,189328.97463747853,196778.93295000002,4703.0,846.0
8431,2020,1069859.3727819822,768573.82479,24286.0,3094.0
8432,2020,507530.3614177488,3622893.26356,13732.0,1729.0
8433,2020,1516350.1820419577,4061775.92704,18145.0,2160.0
8434,2020,611720.5733285403,430958.33407,14201.0,1943.0
8435,2020,599139.1469685833,512311.01622,14004.0,1373.0
9301,2020,1370767.5955865686,1666105.27125,36320.0,1852.0
9302,2020,215556.13404190305,,7866.0,
9303,2020,242244.80991009634,36759.25852,8360.0,220.0
9304,2020,1438293.6175916404,692846.91578,46362.0,3329.0
9305,2020,226903.09596252383,367142.44232000003,6693.0,523.0
9306,2020,511885.5670110504,362127.30683,10638.0,679.0
9307,2020,383680.10439390957,196099.92444,9906.0,419.0
9308,2020,250612.02659904122,84002.47561,8494.0,390.0
9309,2020,345071.0881128914,156563.25460000001,13341.0,553.0
9310,2020,317189.48013823264,101306.97882,12879.0,707.0
9311,2020,330140.9815473458,144600.83414,8204.0,293.0
9312,2020,1549135.7366162026,631767.31081,27396.0,1400.0
9313,2020,5104812.154794815,26484018.85776,22435.0,1341.0
9314,2020,195529.4930612217,61831.53593,9435.0,573.0
9315,2020,1739553.932246196,795567.31312,59245.0,4723.0
9316,2020,398081.48374409985,266836.07564,5401.0,399.0
9317,2020,302507.3995561449,,11920.0,
9318,2020,1326302.0700393056,548263.18753,54965.0,2864.0
9401,2020,274961.721,,12282.0,
9402,2020,253337.009,,12731.0,
9403,2020,72661.136,,4008.0,
9404,2020,34473.459,,1788.0,
9405,2020,57239.823,,2239.0,
9406,2020,110203.621,,5368.0,
9407,2020,39191.0,,2037.0,
0051,2021,408254.02201997594,527278.969202,9399.0,1388.0
0052,2021,677662.5638415099,501725.880526,12784.0,1040.0
0053,2021,1052527.8018760646,833409.476555,24744.0,1959.0
0054,2021,1100437.4422361243,1559323.386249,15923.0,2211.0
0055,2021,821182.852633437,212091.42608,5726.0,430.0
0056,2021,244157.0240262628,152173.08178,7440.0,553.0
0057,2021,365093.0754385787,120213.82039,8458.0,682.0
0058,2021,553868.790373956,895570.907667,5715.0,1002.0
0059,2021,674824.0704212682,729220.105446,13901.0,2592.0
0060,2021,574199.9615382648,596663.314498,13530.0,2050.0
0061,2021,308829.83050274843,272477.48872299993,5300.0,586.0
0062,2021,333296.3276384747,266501.14609600004,5653.0,306.0
0063,2021,356601.6411826104,152169.25022,12203.0,391.0
0064,2021,157798.35614421882,33179.33021,6231.0,267.0
0101,2021,21894.239999999998,,971.0,
0102,2021,80682.283,,3215.0,
0103,2021,14500.836,,847.0,
0104,2021,527880.294,,17585.0,
0105,2021,99780.484,,4318.0,
0201,2021,76346.211,,2773.0,
0202,2021,467202.214,,12127.0,
0203,2021,21736.751,,827.0,
0204,2021,32263.447,,1399.0,
0205,2021,59941.939,,2575.0,
0206,2021,108055.378,,4406.0,
0301,2021,284441.459,,7170.0,
0302,2021,50174.954,,1771.0,
0303,2021,173315.952,,1551.0,
0401,2021,153485.125,,5272.0,
0402,2021,448553.28,,11658.0,
0403,2021,412662.983,,13087.0,
0404,2021,506084.758,,14901.0,
0601,2021,164471.916,,5988.0,
1101,2021,1443255.4571441426,1672151.227331,31380.0,4959.0
1102,2021,138894.04100606436,88214.08034,4292.0,561.0
1103,2021,287068.86074934294,277003.13341,5982.0,1169.0
1104,2021,1962725.5419245693,1657430.396711,29859.0,5061.0
1105,2021,1135586.3734169574,1310878.281928,12733.0,2427.0
1106,2021,1659644.2757867884,1252359.215608,27824.0,4480.0
1107,2021,599927.8894826458,821018.1075230001,11427.0,1920.0
1108,2021,743975.5133627873,4116918.658105,11669.0,2022.0
1109,2021,13877993.140329665,17039587.752112,280748.0,38706.0
1110,2021,147414.5150372382,112608.410595,3910.0,514.0
1111,2021,206356.40548327132,134651.54985,4589.0,637.0
1112,2021,2555743.412837274,2790547.407293,43316.0,7590.0
